Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick
RichardRetallick,425,Litoria pearsoniana,not recorded,"North Booloumba Creek, above junction with South Booloumba Creek, Conondale Forest Reserve, SEQ.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.71196,152.61797,not noted
RichardRetallick,426,Litoria pearsoniana,not recorded,"Cronan Creek, below the cascades at the end of Cronan Creek Trail, Mount Barney National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.30465,152.69096,not noted
RichardRetallick,427,Mixophyes fleayi,not recorded,"Tributary of North Booloumba Creek, off Mt Gerald Road, 0.9 km from Peters Trail, Conondale National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.71367,152.58478,not noted
RichardRetallick,428,Litoria wilcoxii,not recorded,"Cronan Creek, below the cascades at the end of Cronan Creek Trail, Mount Barney National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.30465,152.69096,not noted
RichardRetallick,429,Mixophyes iteratus,not recorded,"North Branch of Ewen Creek, Maleny Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.79546,152.84808,not noted
RichardRetallick,430,Litoria pearsoniana,not recorded,"East Cedar Creek, below the junction of two major branches, Mapleton Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.56523,152.85642,not noted
RichardRetallick,431,Assa darlingtoni,not recorded,missing data,missing data,Australia,-9999,Histology,1,0,H. Hines,D. Mendez,negative,unacceptable,-9999,-9999,not noted
RichardRetallick,432,Mixophyes iteratus,not recorded,"Stanley River, downstream from the Beerwah-Kilcoy Road, west of Peachester, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.84036,152.87701,not noted
RichardRetallick,433,Litoria chloris,not recorded,"Jacky Creek at crossing of Jacky Creek Road, D`Aguilar Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-27.1555,152.72143,not noted
RichardRetallick,434,Mixophyes iteratus,not recorded,"Stanley River, downstream from the Beerwah-Kilcoy Road, west of Peachester, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.84036,152.87701,not noted
RichardRetallick,435,Mixophyes fasciolatus,not recorded,"Upper Neurum Creek at Mill Rainforest Walking Track, Mount Mee Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-27.08253,152.70749,not noted
RichardRetallick,436,Mixophyes iteratus,not recorded,"East Cedar Creek, below the junction of two major branches, Mapleton Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.56523,152.85642,not noted
RichardRetallick,437,Litoria pearsoniana,not recorded,"Teviot Brook above Teviot Falls, Main Range National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.22863,152.47897,not noted
RichardRetallick,438,unknown,not recorded,missing data,missing data,Australia,-9999,Histology,1,0,H. Hines,D. Mendez,negative,unacceptable,-9999,-9999,not noted
RichardRetallick,439,Litoria pearsoniana,not recorded,"Spring Creek, above Queen Mary Falls, Main Range National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,1,H. Hines,D. Mendez,positive,acceptable,-28.34237,152.37252,not noted
RichardRetallick,440,Mixophyes fleayi,not recorded,"Headwaters of Tallebudgera Creek, below the 'T' junction (Portion 119), Upper Tallebudgera Valley, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.23333,153.31087,not noted
RichardRetallick,441,Litoria wilcoxii,not recorded,"Byron Creek at crossing of Byron Creek Road, Mount Mee Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-27.1441,152.71007,not noted
RichardRetallick,442,Adelotus brevis,not recorded,missing data,missing data,Australia,-9999,Histology,1,0,H. Hines,D. Mendez,negative,unacceptable,-9999,-9999,not noted
RichardRetallick,443,Litoria pearsoniana,not recorded,"Cainbable Creek, upstream from Cainbable Falls to the junction of two major branches, Lamington National Park, south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.19302,153.1131,not noted
RichardRetallick,444,Litoria wilcoxii,not recorded,"Six Mile Creek at Yielo Road (Sunday Creek Road) bridge, Jimna State Forest, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.69377,152.47547,not noted
RichardRetallick,445,Litoria pearsoniana,not recorded,"Tributary of North Booloumba Creek, off Mt Gerald Road, 0.9 km from Peters Trail, Conondale National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.71367,152.58478,not noted
RichardRetallick,446,Litoria wilcoxii,not recorded,"Lower Teviot Brook, accessed from Teviot Gap Road, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.21856,152.528,not noted
RichardRetallick,447,Litoria pearsoniana,not recorded,"Byron Creek at crossing of Byron Creek Road, Mount Mee Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-27.1441,152.71007,not noted
RichardRetallick,448,Mixophyes fasciolatus,not recorded,"Byron Creek at crossing of Byron Creek Road, Mount Mee Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-27.1441,152.71007,not noted
RichardRetallick,449,Crinia parinsignifera,not recorded,"Head of north branch of Kroombit Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",QLD,Australia,-9999,Histology,1,0,H. Hines,D. Mendez,no result,acceptable,-24.37361,151.03222,not noted
RichardRetallick,450,Litoria wilcoxii,not recorded,"West Kilcoy Creek, upstream of Jimna - Bellthorpe Road crossing, Conondale National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.75743,152.5456,not noted
RichardRetallick,451,Mixophyes iteratus,not recorded,"Ewen Creek, at the crossing reserve, Crohamhurst, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.80178,152.85109,not noted
RichardRetallick,452,Mixophyes iteratus,not recorded,"Six Mile Creek at Yielo Road (Sunday Creek Road) bridge, Jimna State Forest, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.69377,152.47547,not noted
RichardRetallick,453,Litoria wilcoxii,not recorded,"Head of north branch of Kroombit Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.36345,151.00788,not noted
RichardRetallick,454,Litoria wilcoxii,not recorded,"Stanley River, downstream from the Beerwah-Kilcoy Road, west of Peachester, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.84036,152.87701,not noted
RichardRetallick,455,Mixophyes fleayi,not recorded,"Headwaters of Tallebudgera Creek, below the 'T' junction (Portion 119), Upper Tallebudgera Valley, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.23333,153.31087,not noted
RichardRetallick,456,Mixophyes fasciolatus,not recorded,"Dalrymple Creek, upstream from Manna Gum campground to first major junction (and falls), Main Range National Park (formerly Goomburra Forest Reserve), south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-27.98575,152.35833,not noted
RichardRetallick,457,Litoria wilcoxii,not recorded,"Cainbable Creek above Cainbable Falls, downstream from major junction.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,no result,acceptable,-28.19302,153.1131,not noted
RichardRetallick,458,Litoria fallax,not recorded,"Spring Creek, above Queen Mary Falls, Main Range National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.34237,152.37252,not noted
RichardRetallick,459,Litoria brevipalmata,not recorded,missing data,missing data,Australia,-9999,Histology,1,0,H. Hines,D. Mendez,negative,unacceptable,-9999,-9999,not noted
RichardRetallick,460,Assa darlingtoni,not recorded,missing data,missing data,Australia,-9999,Histology,1,0,H. Hines,D. Mendez,no result,unacceptable,-9999,-9999,not noted
RichardRetallick,461,Litoria pearsoniana,not recorded,"Branch of Three Moon Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",QLD,Australia,1999,Histology,1,1,H. Hines,D. Mendez,positive,acceptable,-24.4141,151.03248,not noted
RichardRetallick,462,Litoria pearsoniana,not recorded,"Branch of Three Moon Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.4141,151.03248,not noted
RichardRetallick,463,Philoria kundagungan,not recorded,"Small tributary of Teviot Brook that rises between Mount Roberts and Mount Bell (second gully crossing along old forestry road), Main Range National Park (formerly Teviot Forest Reserve), south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.22186,152.4782,not noted
RichardRetallick,464,Litoria wilcoxii,not recorded,"Jacky Creek at crossing of Jacky Creek Road, D`Aguilar Forest Reserve, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-27.1555,152.72143,not noted
RichardRetallick,465,Litoria wilcoxii,not recorded,"Branch of Three Moon Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.4141,151.03248,not noted
RichardRetallick,466,Litoria wilcoxii,not recorded,"Dalrymple Creek, upstream from Manna Gum campground to first major junction (and falls), Main Range National Park (formerly Goomburra Forest Reserve), south-east Queensland.",QLD,Australia,2000,Histology,1,1,H. Hines,D. Mendez,positive,acceptable,-27.98575,152.35833,not noted
RichardRetallick,467,Mixophyes fleayi,not recorded,missing data,missing data,Australia,-9999,Histology,1,0,H. Hines,D. Mendez,negative,unacceptable,-9999,-9999,not noted
RichardRetallick,468,Mixophyes fasciolatus,not recorded,"Cainbable Creek, upstream from Cainbable Falls to the junction of two major branches, Lamington National Park, south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.19302,153.1131,not noted
RichardRetallick,469,Litoria pearsoniana,not recorded,"Head of Three Moon Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.40595,151.03063,not noted
RichardRetallick,470,Litoria wilcoxii,not recorded,"Spring Creek, above Queen Mary Falls, Main Range National Park, south-east Queensland.",QLD,Australia,2000,Histology,1,1,H. Hines,D. Mendez,positive,acceptable,-28.34237,152.37252,not noted
RichardRetallick,471,Philoria kundagungan,not recorded,"Small tributary of Teviot Brook that rises between Mount Roberts and Mount Bell (second gully crossing along old forestry road), Main Range National Park (formerly Teviot Forest Reserve), south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-28.22186,152.4782,not noted
RichardRetallick,472,Philoria kundagungan,not recorded,"Small tributary of Teviot Brook that rises between Mount Roberts and Mount Bell (second gully crossing along old forestry road), Main Range National Park (formerly Teviot Forest Reserve), south-east Queensland.",QLD,Australia,1999,Histology,1,0,H. Hines,D. Mendez,no result,acceptable,-28.22186,152.4782,not noted
RichardRetallick,473,Mixophyes iteratus,not recorded,"Stanley River, downstream from the Beerwah-Kilcoy Road, west of Peachester, south-east Queensland.",QLD,Australia,2000,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.84036,152.87701,not noted
RichardRetallick,474,Rhinella marina,not recorded,"Doongill State Forest, SEQ",QLD,Australia,1998,Histology,20,0,H. Hines,D. Mendez,negative,acceptable,-25.483,152.35,not noted
RichardRetallick,475,Mixophyes fasciolatus,not recorded,"Doongill State Forest, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-25.483,152.35,not noted
RichardRetallick,476,Rhinella marina,not recorded,"Worthington Creek, SEQ",QLD,Australia,1998,Histology,20,0,H. Hines,D. Mendez,negative,acceptable,-24.133,151.683,not noted
RichardRetallick,477,Litoria wilcoxii,not recorded,"Worthington Creek, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.133,151.683,not noted
RichardRetallick,478,Rhinella marina,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,479,Rhinella marina,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,480,Rhinella marina,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,481,Rhinella marina,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,2,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,482,Rhinella marina,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,483,Rhinella marina,not recorded,"Head of Diglum Creek, Kroombit Tops south-west of Gladstone, south-east Queensland",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.35881,151.01559,not noted
RichardRetallick,484,Rhinella marina,not recorded,"Head of Diglum Creek, Kroombit Tops south-west of Gladstone, south-east Queensland",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.35881,151.01559,not noted
RichardRetallick,485,Rhinella marina,not recorded,"Head of Diglum Creek, Kroombit Tops south-west of Gladstone, south-east Queensland",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.35881,151.01559,not noted
RichardRetallick,486,Rhinella marina,not recorded,"Head of Diglum Creek, Kroombit Tops south-west of Gladstone, south-east Queensland",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.35881,151.01559,not noted
RichardRetallick,487,Litoria wilcoxii,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,488,Rhinella marina,not recorded,"Wongai State Forest, SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-25.417,152.533,not noted
RichardRetallick,489,Rhinella marina,not recorded,"Wongai State Forest, SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-25.417,152.533,not noted
RichardRetallick,490,Litoria pearsoniana,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,491,Mixophyes fasciolatus,not recorded,"Kroombit Tops State Forest, SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-24.38569,151.00039,not noted
RichardRetallick,492,Adelotus brevis,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,493,Rhinella marina,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,494,Limnodynastes peronii,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,495,Litoria dentata,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,496,Mixophyes fasciolatus,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,497,Mixophyes iteratus,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,498,Mixophyes iteratus,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,499,Mixophyes iteratus,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,500,Mixophyes iteratus,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,501,Mixophyes iteratus,not recorded,"Belli Creek, Eumundi-Kenilworth Road, SEQ",QLD,Australia,1998,Histology,1,0,H. Hines,D. Mendez,negative,acceptable,-26.5128,152.80731,not noted
RichardRetallick,502,Rhinella marina,not recorded,"Timbin Road,Pt lookout, North Stradbroke Island SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-27.42804,153.53698,not noted
RichardRetallick,503,Rhinella marina,not recorded,"Timbin Road,Pt lookout, North Stradbroke Island SEQ",QLD,Australia,1998,Histology,-9999,0,H. Hines,D. Mendez,negative,acceptable,-27.42804,153.53698,not noted
